17461368747691,142.250.198.35,192.168.5.134,443,40434,17,565,0,.
17461369177568,142.250.76.3,192.168.5.134,443,43366,17,152,0,.
17461369184821,142.250.198.35,192.168.5.134,443,40434,17,60,0,.
17461370968003,142.250.198.35,192.168.5.134,443,40434,17,557,0,.
17461371001226,142.250.198.35,192.168.5.134,443,40434,17,684,0,.
17461372636158,142.250.198.35,192.168.5.134,443,40434,17,674,0,.
17461375318101,142.250.198.35,192.168.5.134,443,40434,17,526,0,.
17461375913570,142.250.198.35,192.168.5.134,443,40434,17,59,0,.
17461377567283,142.250.198.35,192.168.5.134,443,40434,17,585,0,.
17461377584313,142.250.198.35,192.168.5.134,443,40434,17,625,0,.
17461379989761,142.250.198.35,192.168.5.134,443,40434,17,830,0,.
17461380020141,142.250.198.35,192.168.5.134,443,40434,17,670,0,.
17461384193432,142.250.76.3,192.168.5.134,443,43366,17,1276,0,.
17461384214462,142.250.76.3,192.168.5.134,443,43366,17,1280,0,.
17461385752034,142.250.76.3,192.168.5.134,443,43366,17,1280,0,.
17461386334058,142.250.76.3,192.168.5.134,443,43366,17,1150,0,.
17461387101049,142.250.198.35,192.168.5.134,443,40434,17,694,0,.
17461387900063,142.250.198.35,192.168.5.134,443,40434,17,644,0,.
17461388105538,142.250.198.35,192.168.5.134,443,40434,17,57,0,.
17461390554742,142.250.198.35,192.168.5.134,443,40434,17,62,0,.
17461390607229,142.250.198.35,192.168.5.134,443,40434,17,813,0,.
17461391362956,142.250.198.35,192.168.5.134,443,40434,17,64,0,.
17461393519227,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17461393550252,142.250.198.35,192.168.5.134,443,40434,17,380,0,.
17461394480137,142.250.198.35,192.168.5.134,443,40434,17,455,0,.
17461397914631,142.250.198.35,192.168.5.134,443,40434,17,62,0,.
17461398050803,142.250.198.35,192.168.5.134,443,40434,17,463,0,.
17461398809528,142.250.198.35,192.168.5.134,443,40434,17,373,0,.
17461399004741,142.250.198.35,192.168.5.134,443,40434,17,312,0,.
17461402509054,142.250.198.35,192.168.5.134,443,40434,17,535,0,.
17461403988586,142.250.198.35,192.168.5.134,443,40434,17,517,0,.
17461406227800,142.250.198.35,192.168.5.134,443,40434,17,546,0,.
17461406601843,142.250.198.35,192.168.5.134,443,40434,17,555,0,.
17461413148946,142.250.198.35,192.168.5.134,443,40434,17,454,0,.
17461413177694,142.250.198.35,192.168.5.134,443,40434,17,742,0,.
17461413180152,142.250.198.35,192.168.5.134,443,40434,17,856,0,.
17461415844644,142.250.76.3,192.168.5.134,443,43366,17,58,0,.
17461416147336,142.250.76.3,192.168.5.134,443,43366,17,512,0,.
17461418784645,142.250.198.35,192.168.5.134,443,40434,17,67,0,.
17461419757214,142.250.198.35,192.168.5.134,443,40434,17,1225,0,.
17461422359009,142.250.198.35,192.168.5.134,443,40434,17,472,0,.
17461422378941,142.250.198.35,192.168.5.134,443,40434,17,644,0,.
17461425162210,142.250.198.35,192.168.5.134,443,40434,17,1089,0,.
17461427096219,142.250.76.3,192.168.5.134,443,43366,17,1280,0,.
17461427105391,142.250.76.3,192.168.5.134,443,43366,17,267,0,.
17461427106825,142.250.76.3,192.168.5.134,443,43366,17,1094,0,.
17461428406735,142.250.198.35,192.168.5.134,443,40434,17,63,0,.
17461430564251,142.250.198.35,192.168.5.134,443,40434,17,451,0,.
17461430573571,142.250.198.35,192.168.5.134,443,40434,17,469,0,.
17461434663850,142.250.198.35,192.168.5.134,443,40434,17,565,0,.
17461436405008,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17461436417941,142.250.198.35,192.168.5.134,443,40434,17,157,0,.
17461437660218,142.250.198.35,192.168.5.134,443,40434,17,860,0,.
17461443361971,142.250.198.35,192.168.5.134,443,40434,17,536,0,.
17461443388876,142.250.198.35,192.168.5.134,443,40434,17,445,0,.
17461449240087,142.250.76.3,192.168.5.134,443,43366,17,58,0,.
17461449253474,142.250.76.3,192.168.5.134,443,43366,17,568,0,.
17461449348561,142.250.198.35,192.168.5.134,443,40434,17,72,0,.
17461451249582,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17461451274159,142.250.198.35,192.168.5.134,443,40434,17,150,0,.
17461451280274,142.250.198.35,192.168.5.134,443,40434,17,634,0,.
17461452035815,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17461457110621,142.250.198.35,192.168.5.134,443,40434,17,78,0,.
17461458976080,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17461458982714,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17461458984620,142.250.198.35,192.168.5.134,443,40434,17,343,0,.
17461462354957,142.250.198.35,192.168.5.134,443,40434,17,539,0,.
17461465309773,142.250.198.35,192.168.5.134,443,40434,17,1083,0,.
17461465320452,142.250.76.3,192.168.5.134,443,43366,17,54,0,.
17461468476004,142.250.198.35,192.168.5.134,443,40434,17,56,0,.
17461472150155,142.250.197.142,192.168.5.134,443,58339,17,1275,0,.
17461472160917,142.250.197.142,192.168.5.134,443,58339,17,470,0,.
17461472163850,142.250.197.142,192.168.5.134,443,58339,17,58,0,.
17461472165598,142.250.197.142,192.168.5.134,443,58339,17,223,0,.
17461473369850,142.250.198.35,192.168.5.134,443,40434,17,56,0,.
17461480986456,142.250.198.35,192.168.5.134,443,40434,17,56,0,.
17461485661354,142.250.198.35,192.168.5.134,443,40434,17,56,0,.
17461502477792,142.250.198.35,192.168.5.134,443,40434,17,56,0,.
17461503951348,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17461510285948,142.250.198.35,192.168.5.134,443,40434,17,56,0,.
17461510329505,142.250.76.3,192.168.5.134,443,43366,17,55,0,.
17461537511178,142.250.198.35,192.168.5.134,443,40434,17,57,0,.
17461645419690,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17461859937198,142.250.197.142,192.168.5.134,443,58339,17,803,0,.
17461860019896,142.250.197.142,192.168.5.134,443,58339,17,159,0,.
17461892469304,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17462463726983,172.217.131.232,192.168.5.134,443,51896,6,40,16,ACK
17462463842107,172.217.131.232,192.168.5.134,443,51896,6,40,16,ACK
17462463844516,172.217.131.232,192.168.5.134,443,51900,6,40,16,ACK
17462463845641,172.217.131.232,192.168.5.134,443,51900,6,40,16,ACK
17462659564490,172.217.131.232,192.168.5.134,443,51896,6,40,25,ACK|FIN|PSH
17462662127476,172.217.131.232,192.168.5.134,443,51900,6,40,25,ACK|FIN|PSH
17462720900705,142.250.198.206,192.168.5.134,443,58962,17,58,0,.
17462740144173,142.250.198.206,192.168.5.134,443,58962,17,709,0,.
17462740171779,142.250.198.206,192.168.5.134,443,58962,17,65,0,.
17462799750738,142.250.198.206,192.168.5.134,443,58962,17,55,0,.
17463075778025,142.250.71.138,192.168.5.134,443,57158,17,56,0,.
17463556721456,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17463556858511,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17463557621136,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17463557643534,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17463754660278,20.189.173.6,192.168.5.134,443,47942,6,79,24,ACK|PSH
17463950642345,20.189.173.6,192.168.5.134,443,47942,6,138,24,ACK|PSH
17464117961070,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17465075652534,192.168.5.2,192.168.5.134,53,42889,17,79,0,.
17465075714085,192.168.5.2,192.168.5.134,53,45271,17,95,0,.
17465076883161,192.168.5.2,192.168.5.134,53,37889,17,107,0,.
17465109198733,142.250.197.38,192.168.5.134,443,51824,6,44,18,SYN|ACK
17465112866256,142.250.197.38,192.168.5.134,443,51838,6,44,18,SYN|ACK
17465120033057,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465120082569,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465128166562,142.250.197.38,192.168.5.134,443,51838,6,40,16,ACK
17465128212930,142.250.197.38,192.168.5.134,443,51838,6,40,16,ACK
17465193946835,142.250.197.38,192.168.5.134,443,51824,6,1500,16,ACK
17465193999484,142.250.197.38,192.168.5.134,443,51824,6,1500,16,ACK
17465194063107,142.250.197.38,192.168.5.134,443,51824,6,1251,24,ACK|PSH
17465200990396,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465201700131,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465201733379,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465211071483,142.250.197.38,192.168.5.134,443,51838,6,1500,16,ACK
17465211121424,142.250.197.38,192.168.5.134,443,51838,6,1500,16,ACK
17465211125847,142.250.197.38,192.168.5.134,443,51838,6,1252,24,ACK|PSH
17465216606266,142.250.197.38,192.168.5.134,443,51838,6,40,16,ACK
17465217569225,142.250.197.38,192.168.5.134,443,51838,6,40,16,ACK
17465229697081,142.250.197.38,192.168.5.134,443,51824,6,656,24,ACK|PSH
17465230399587,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465247916365,142.250.197.38,192.168.5.134,443,51838,6,656,24,ACK|PSH
17465249327609,142.250.197.38,192.168.5.134,443,51838,6,40,16,ACK
17465249355848,142.250.197.38,192.168.5.134,443,51838,6,40,16,ACK
17465258634449,142.250.197.38,192.168.5.134,443,51824,6,626,24,ACK|PSH
17465259375595,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465265730894,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465267053689,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465267100537,142.250.197.38,192.168.5.134,443,51824,6,40,16,ACK
17465278850656,142.250.197.38,192.168.5.134,443,51838,6,71,24,ACK|PSH
17465279213274,142.250.197.38,192.168.5.134,443,51838,6,40,25,ACK|FIN|PSH
17465290683985,142.250.197.38,192.168.5.134,443,41575,17,71,0,.
17465290714676,142.250.197.38,192.168.5.134,443,41575,17,71,0,.
17465290717466,142.250.197.38,192.168.5.134,443,41575,17,1280,0,.
17465290719174,142.250.197.38,192.168.5.134,443,41575,17,1280,0,.
17465295113108,142.250.197.38,192.168.5.134,443,51824,6,40,25,ACK|FIN|PSH
17465317287732,142.250.197.38,192.168.5.134,443,41575,17,1280,0,.
17465317328695,142.250.197.38,192.168.5.134,443,41575,17,334,0,.
17465317333052,142.250.197.38,192.168.5.134,443,41575,17,645,0,.
17465317336861,142.250.197.38,192.168.5.134,443,41575,17,56,0,.
17465343116653,142.250.197.38,192.168.5.134,443,41575,17,151,0,.
17466379212424,52.175.140.176,192.168.5.134,443,58646,6,79,24,ACK|PSH
17466379750544,52.175.140.176,192.168.5.134,443,58646,6,40,16,ACK
17466464830208,52.175.140.176,192.168.5.134,443,58646,6,64,25,ACK|FIN|PSH
17466935615105,52.175.140.176,192.168.5.134,443,49208,6,79,24,ACK|PSH
17466936469016,52.175.140.176,192.168.5.134,443,49208,6,40,16,ACK
17466936969425,52.175.140.176,192.168.5.134,443,49208,6,40,16,ACK
17466937747460,52.175.140.176,192.168.5.134,443,49208,6,40,16,ACK
17467021048215,52.175.140.176,192.168.5.134,443,49208,6,64,25,ACK|FIN|PSH
17467948061308,142.250.71.138,192.168.5.134,443,57158,17,149,0,.
17469278243058,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17469280728807,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17469280757015,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17469280759376,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17469280760893,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17469280762751,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17469280854879,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17469718863097,20.189.173.6,192.168.5.134,443,47942,6,138,24,ACK|PSH
17469832085042,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17471313104377,192.168.5.2,192.168.5.134,53,59913,17,108,0,.
17471313133988,192.168.5.2,192.168.5.134,53,57012,17,120,0,.
17471313135804,192.168.5.2,192.168.5.134,53,44658,17,92,0,.
17471357498630,142.250.197.142,192.168.5.134,443,37222,6,44,18,SYN|ACK
17471358993828,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17471364821989,142.250.197.142,192.168.5.134,443,37222,6,40,16,ACK
17471364857934,142.250.197.142,192.168.5.134,443,37222,6,40,16,ACK
17471381634789,142.250.197.142,192.168.5.134,443,58339,17,513,0,.
17471381685377,142.250.197.142,192.168.5.134,443,58339,17,54,0,.
17471414804527,142.250.197.142,192.168.5.134,443,58339,17,56,0,.
17471427418012,142.250.197.142,192.168.5.134,443,50598,17,71,0,.
17471429500926,142.250.197.142,192.168.5.134,443,50598,17,1280,0,.
17471429547177,142.250.197.142,192.168.5.134,443,50598,17,1280,0,.
17471429551196,142.250.197.142,192.168.5.134,443,50598,17,1280,0,.
17471444064297,142.250.197.142,192.168.5.134,443,37222,6,1500,16,ACK
17471444105590,142.250.197.142,192.168.5.134,443,37222,6,1500,16,ACK
17471444108831,142.250.197.142,192.168.5.134,443,37222,6,1500,16,ACK
17471444111481,142.250.197.142,192.168.5.134,443,37222,6,1500,16,ACK
17471444113958,142.250.197.142,192.168.5.134,443,37222,6,632,24,ACK|PSH
17471447086723,142.250.197.142,192.168.5.134,443,58339,17,391,0,.
17471447227935,142.250.197.142,192.168.5.134,443,58339,17,290,0,.
17471450868960,142.250.197.142,192.168.5.134,443,37222,6,40,16,ACK
17471451232187,142.250.197.142,192.168.5.134,443,50598,17,1280,0,.
17471451237118,142.250.197.142,192.168.5.134,443,50598,17,1280,0,.
17471451239500,142.250.197.142,192.168.5.134,443,50598,17,663,0,.
17471451609395,142.250.197.142,192.168.5.134,443,37222,6,40,16,ACK
17471481165684,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17471484592569,142.250.197.142,192.168.5.134,443,37222,6,656,24,ACK|PSH
17471486025470,142.250.197.142,192.168.5.134,443,37222,6,40,16,ACK
17471486162585,142.250.197.142,192.168.5.134,443,37222,6,40,16,ACK
17471491690185,142.250.197.142,192.168.5.134,443,50598,17,646,0,.
17471491716945,142.250.197.142,192.168.5.134,443,50598,17,152,0,.
17471491719173,142.250.197.142,192.168.5.134,443,50598,17,54,0,.
17471520784039,142.250.197.142,192.168.5.134,443,37222,6,71,24,ACK|PSH
17471520819916,142.250.197.142,192.168.5.134,443,37222,6,40,25,ACK|FIN|PSH
17471526368749,142.250.197.142,192.168.5.134,443,50598,17,70,0,.
17471571677526,142.250.197.142,192.168.5.134,443,50598,17,70,0,.
17471831117359,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17471831708161,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17471831715837,20.189.173.6,192.168.5.134,443,47942,6,40,16,ACK
17472222458404,20.189.173.6,192.168.5.134,443,47942,6,134,24,ACK|PSH
17473192590159,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17473225988400,142.250.197.142,192.168.5.134,443,58339,17,270,0,.
17473226159320,142.250.197.142,192.168.5.134,443,58339,17,54,0,.
17473258848657,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17473261470340,142.250.197.142,192.168.5.134,443,58339,17,241,0,.
17473261839004,142.250.197.142,192.168.5.134,443,58339,17,54,0,.
17473288332459,142.250.197.142,192.168.5.134,443,58339,17,62,0,.
17473292164536,142.250.197.142,192.168.5.134,443,58339,17,576,0,.
17473292732633,142.250.197.142,192.168.5.134,443,58339,17,127,0,.
17473317921622,142.250.197.142,192.168.5.134,443,58339,17,63,0,.
17473332147060,142.250.197.142,192.168.5.134,443,58339,17,489,0,.
17473332169897,142.250.197.142,192.168.5.134,443,58339,17,216,0,.
17473364365105,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17473453940479,142.250.198.35,192.168.5.134,443,40434,17,1275,0,.
17473453980459,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473453984781,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473453988782,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473453992243,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473453995629,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473453998644,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473454166860,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473454171003,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473454176666,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17473454179944,142.250.198.35,192.168.5.134,443,40434,17,991,0,.
17473527937371,142.250.198.35,192.168.5.134,443,40434,17,57,0,.
17473681281080,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17473700264317,142.250.197.142,192.168.5.134,443,58339,17,144,0,.
17473700342836,142.250.197.142,192.168.5.134,443,58339,17,70,0,.
17473717309907,142.250.197.142,192.168.5.134,443,58339,17,241,0,.
17473717337435,142.250.197.142,192.168.5.134,443,58339,17,54,0,.
17473734182781,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17473751500511,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17473792047415,142.250.197.142,192.168.5.134,443,58339,17,506,0,.
17473792260896,142.250.197.142,192.168.5.134,443,58339,17,177,0,.
17473825287290,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17474431442318,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17474475001863,142.250.197.142,192.168.5.134,443,58339,17,241,0,.
17474475136574,142.250.197.142,192.168.5.134,443,58339,17,54,0,.
17474507473331,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17474554910874,142.250.197.142,192.168.5.134,443,58339,17,532,0,.
17474554933822,142.250.197.142,192.168.5.134,443,58339,17,244,0,.
17474571737509,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17474586674732,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17474619724130,142.250.197.142,192.168.5.134,443,58339,17,241,0,.
17474620447706,142.250.197.142,192.168.5.134,443,58339,17,54,0,.
17474646251935,142.250.197.142,192.168.5.134,443,58339,17,62,0,.
17474655018789,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17474688216199,142.250.197.142,192.168.5.134,443,58339,17,478,0,.
17474688249904,142.250.197.142,192.168.5.134,443,58339,17,277,0,.
17474720449283,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17474860180930,142.250.197.142,192.168.5.134,443,58339,17,58,0,.
17474860224811,142.250.197.142,192.168.5.134,443,58339,17,56,0,.
17475379621124,142.250.197.142,192.168.5.134,443,58339,17,1275,0,.
17475379672842,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475379676861,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475381846227,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475381856122,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475381858691,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475381860928,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475381863187,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475381865673,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475381867906,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475382555434,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383043476,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383050061,142.250.197.142,192.168.5.134,443,58339,17,434,0,.
17475383053274,142.250.197.142,192.168.5.134,443,58339,17,1274,0,.
17475383055632,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383058095,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383060827,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383063166,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383065538,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383206916,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383211173,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383213657,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383215762,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383217810,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383219840,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383222053,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383224323,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383318544,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383322504,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383324447,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475383326438,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475384651366,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475384660355,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475384662816,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475384665272,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475384675598,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475384678994,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475386333277,142.250.197.142,192.168.5.134,443,58339,17,1280,0,.
17475386378093,142.250.197.142,192.168.5.134,443,58339,17,564,0,.
17475415155917,142.250.197.142,192.168.5.134,443,58339,17,57,0,.
17476096207184,142.250.198.35,192.168.5.134,443,40434,17,1275,0,.
17476096257541,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17476096262951,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
17476096266802,142.250.198.35,192.168.5.134,443,40434,17,1280,0,.
