TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
319846767409,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/shtest-run-at-lin
319846796575,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-saniti
319846830012,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-saniti
319846855944,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/use-llvm-tool
319846917458,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/use-llvm-tool/bui
319846950232,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/use-llvm-tool/sea
319846977279,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/use-llvm-tool/sea
319847003101,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/use-llvm-tool/sea
319847029794,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/use-llvm-tool/pat
319847060959,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/py-config-discove
319847087995,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-timeou
319847155428,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-timeou
319847182369,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/max-failures
319847210724,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/custom-result-cat
319847245584,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-crash
319847280924,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-crash/
319847306905,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/allow-retries
319847336128,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/shtest-if-else
319847378976,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-no-sha
319847412580,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-no-sha
319847438738,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-format
319847472718,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-format
319847498485,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/shtest-not
319847536927,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-discov
319847570955,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-discov
319847597429,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-cmd-wr
319847636141,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/googletest-cmd-wr
319847693652,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/ignore-fail
319847723942,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/config-map-discov
319847822928,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/config-map-discov
319847863232,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/config-map-discov
319847903259,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/reorder
319847941566,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/reorder/subdir
319847969493,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/standalone-tests
319848019264,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/parallelism-group
319848048853,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/testrunner-custom
319848076490,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/shtest-timeout
319848105290,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/shtest-inject
319848147858,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/per-test-coverage
319848176793,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/unparsed-requirem
319848203574,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/standalone-tests-
319848231620,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/tests/Inputs/show-result-codes
319848261658,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/lit
319848371648,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/lit/builtin_commands
319848412212,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/lit/ExampleTests.ObjDir
319848439258,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/lit/llvm
319848476444,2115,0,1,0,0,1,0,1,/usr/lib/llvm-18/build/utils/lit/lit/llvm/__pycache__
